"Island","Site","Genus_Code","Site_Genet","Latitude","Longitude","Year_STA","Date_STA","Year_END","Date_END","Interval","GROWTH_LEp_cm.yr","GROWTH_LEv_cm.yr"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_139",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.11125126500703,0.0752267428314329
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_141",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0806804827056744,0.252591271364231
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_144",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.192921819485472,-0.148865298252636
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_147",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0129040372748656,0.00297339837100398
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_149",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.158789221575857,-0.0582463505772102
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_150",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0624784253348326,-0.0155730998365337
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_152",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0341516609125135,0.0452940898768026
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_153",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0735896672001953,-0.0488170284052241
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_156",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.307438746165621,0.441599414599789
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_158",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.163214303290333,0.218047823496361
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_170",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0500536223398102,0.0224078289322978
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_174",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0259736252636182,-0.00371717669903416
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_177",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.172014153062338,-0.100137277444103
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_178",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0275736888032297,-0.0464578726279306
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_179",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.233301641604368,0.109269996548476
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_180",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.113729313374266,0.11305089925543
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_181",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0808351515656582,-0.0227008477284511
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_182",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0389525972035101,0.0401171851870059
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_183",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0325424030091843,-0.00311501273095742
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_184",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0552713442420682,0.139603862224076
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_185",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.226139567696481,-0.0683308947801795
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_187",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.142739775645494,-0.0119156430433847
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_188",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.281141254212317,0.0633765577764
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_190",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.171828543093512,-0.0982008611738112
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_191",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.112116873422485,-0.0507238613675134
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_195",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0174418515725941,-0.0335736695895714
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_196",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.230136674163068,0.3216870859467
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_197",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0396957059768338,0.0686311049290805
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_200",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.196188151286044,0.137129901111566
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_201",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0552125946772942,-0.0217260436457724
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_202",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.029384328132168,-0.0244801104038055
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_203",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0451336277285336,-0.0669292512499751
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_204",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.108064977749302,-0.0459303890317235
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_205",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.176887500247138,0.105583428082449
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_206",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.251329562136571,-0.117480859657682
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_207",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0161918006645589,0.0146304233262153
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_208",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.277600245704022,0.0873359956759307
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_209",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.474332967782759,1.43951348204534
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_211",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.00812815882759172,0.328250418962384
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_212",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0646521008445232,-0.0381325606195475
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_215",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.118435315136599,-0.0402748974278464
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_217",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.144628986985048,-0.0129792653618307
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_218",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0308366734039474,0.0161443650910896
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_221",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0190066140015785,0.0129993859834738
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_225",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0310525888348799,-0.00996797164323818
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_226",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.168510297779897,0.2785677820103
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_232",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0841558812898346,-0.0303961934333548
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_236",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.123497919303296,0.20753605542587
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_242",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0174813214780092,-0.0265221742222516
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_243",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.292315169421901,0.352151068192752
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_250",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0194899983649392,0.0562486626250169
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_250",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0742143588654618,-0.0580582964274853
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_253",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0124715033935064,0.0414868495011917
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_253",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.253345186569271,0.126918505496882
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_254",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.106727063264293,0.510983420950767
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_258",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.235416849860231,-0.10477894378506
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_259",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0643270402898682,0.1463640846392
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_259",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.12786248202894,0.303848628151082
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_260",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0760310741113424,0.0602397898502255
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_260",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.120892206648212,-0.0904208328583665
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_262",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0677703420357496,0.0401907396588992
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_263",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.25714747662437,0.276915801583713
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_264",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.160232048776721,0.226833823015277
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_265",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0170960037506422,0.0202401129171836
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_266",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0823697628891271,0.122831747914418
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_267",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0845632589282642,0.187459453172076
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_268",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.130213692788714,0.324775369405658
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_271",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.191462486385682,-0.209110469914523
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_271",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0937177244737656,-0.0359066685887423
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_273",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.406605147058919,0.868236575964933
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_273",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0938622568444009,0.102807694668768
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_275",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0906688760790252,-0.0962992682641246
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_276",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0680392289290344,0.0143518490584465
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_277",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.144127659875373,0.0927846566317053
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_277",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.916520269174419,1.20656510124344
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_278",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.173773804914055,-0.086966230342581
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_278",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0504565431300912,0.00234622533654077
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_281",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.127762176239723,-0.0353127560858319
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_281",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.657740214934257,2.72041265308558
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_282",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0422339784933319,-0.0025748439846228
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_284",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.352189112631858,-0.143866047313935
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_284",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0294757434345631,-0.0108390294802907
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_287",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.15643955273107,-0.0926314349316497
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_288",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.428345196796366,0.424652204368653
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_289",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0344877206092913,-0.0144896643472568
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_289",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.157597481872252,0.737860796499805
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_291",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.293837692284518,0.189480241808372
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_291",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0300607347571932,0.0551907363860445
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_293",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0882960772607922,0.00366298864664548
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_294",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0604713550453871,-0.0434522365997536
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_297",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0210809070631004,0.00121582893042694
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_298",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.177040098907788,-0.0536755154493915
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_299",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0790291349709459,-0.0333028578857975
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_301",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0427289808680378,-0.0226576077352816
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_303",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.131667596000695,-0.104082881983018
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_304",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.383819433103835,0.0699113065422562
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_305",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0752501208597925,0.0778153784385324
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_306",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.223114008991805,-0.0796673588148472
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_307",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.156599530963141,-0.0766993493046477
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_308",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.262017249765718,-0.120581712080321
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_309",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.186762448490633,-0.0391261004973949
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_309",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.220144714652194,0.257718093531564
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_310",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0986507057464801,0.00649389201898743
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_310",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.446232011959205,0.649696618327603
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_311",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.06479226168758,0.056706227975062
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_311",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0463968975168018,0.00664960323063822
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_313",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0882881773137399,0.00853119431800776
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_314",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.460619768008771,0.664055377216687
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_318",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0159988665051123,0.00448405767018341
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_318",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0157573046220537,-0.0141349494803983
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_320",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.224020563452774,-0.0673367721397501
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_320",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0589740610313656,0.0382938300974471
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_321",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.265264829695438,-0.0926203460120612
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_324",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0170311965859232,0.0500374703996985
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_324",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0814952441451144,0.0546869945074479
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_325",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.0935386399864728,0.156120620119587
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_325",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0896999048214981,-0.0584909785923197
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_328",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.135285814042861,0.141072276044744
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_329",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.115637325190905,0.182946185037738
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_329",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0247202593562329,-0.0133237972043575
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_330",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0667512973544837,-0.0434966212951
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_330",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.062501704215833,-0.0324902661386129
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_331",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.275627388808081,0.12063937947278
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_331",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.534367067199851,0.505953364572796
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_332",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.118415427163071,0.0470817462488429
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_332",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0870394986453898,-0.0287756871903043
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_333",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.49483937882716,0.124474553561056
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_335",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0995889913695401,-0.00253153064284868
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_336",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.158816374624815,0.0923321060539339
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_336",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.200550135336466,0.190218663448369
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_340",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.169544762876231,0.489827605238772
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_342",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0137794644401891,-0.0187681100749716
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_343",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.0894082565217656,-0.0391562650792828
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_343",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0343390860901976,-0.0339725676349632
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_344",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.176565382590919,-0.0750725758645361
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_347",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.222079982772361,-0.12239474224594
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_349",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.136249884471933,-0.00393809827042662
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_349",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.15703776485083,0.123428268370995
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_350",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",0.671496256045663,0.283384434751066
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_350",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0187083100551214,0.0403922916110451
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_351",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.125025164991387,-0.0848182632817172
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_351",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.0754521893128161,0.10603689942427
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_352",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.111153669288739,-0.0403913395120174
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_352",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",0.129464472736568,0.0440958834293316
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_353",20.26822,-155.86041,2016,"2016-08-15",2019,"2019-07-13","16_19",-0.126017283579372,-0.0314708983057741
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_353",20.26822,-155.86041,2019,"2019-07-13",2024,"2024-07-06","19_24",-0.0483021653182661,0.00822534673749502
