"","Island","Site","Genus_Code","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"75","ASC","OCC-ASC-003","POSP","OCC-ASC-003_099",0,5,2017,2017-06-07,0.001531341,0.00099953,0.151939712,1,1,8,2022,2022-07-24,0,0,0,0,"MORT","17_22",-3.00020416638936,-Inf,-Inf,-2.81492808955763,-Inf,-Inf,5.12799452429843,-Inf,-Inf,1,0
"76","ASC","OCC-ASC-003","POCS","OCC-ASC-003_125",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00540378,0.0011185,0.136462003,1,"RECR","17_22",-Inf,-2.95136401156735,Inf,-Inf,-2.26730234039222,Inf,5.12799452429843,NA,NA,0,1
"77","ASC","OCC-ASC-003","POCS","OCC-ASC-003_126",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000489058,0.00039749,0.080874705,1,"RECR","17_22",-Inf,-3.40067379279229,Inf,-Inf,-3.31063963252007,Inf,5.12799452429843,NA,NA,0,1
"78","ASC","OCC-ASC-003","POCS","OCC-ASC-003_127",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000341262,0.000253175,0.062338845,1,"RECR","17_22",-Inf,-3.59657918134856,Inf,-Inf,-3.46691206832583,Inf,5.12799452429843,NA,NA,0,1
"79","ASC","OCC-ASC-003","POCS","OCC-ASC-003_129",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000746249,0.00059201,0.097808543,1,"RECR","17_22",-Inf,-3.2276709572836,Inf,-Inf,-3.12711623783212,Inf,5.12799452429843,NA,NA,0,1
"80","ASC","OCC-ASC-003","POCS","OCC-ASC-003_130",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.035705034,0.00944584,0.516825757,1,"RECR","17_22",-Inf,-2.02475941506946,Inf,-Inf,-1.44727054903354,Inf,5.12799452429843,NA,NA,0,1
"81","ASC","OCC-ASC-003","POCS","OCC-ASC-003_131",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.123132061,0.01630035,0.632425225,1,"RECR","17_22",-Inf,-1.78780307035452,Inf,-Inf,-0.909628851191514,Inf,5.12799452429843,NA,NA,0,1
"82","ASC","OCC-ASC-003","POCS","OCC-ASC-003_132",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.042525728,0.01213123,0.593847505,1,"RECR","17_22",-Inf,-1.91609516326112,Inf,-Inf,-1.37134824294346,Inf,5.12799452429843,NA,NA,0,1
"83","ASC","OCC-ASC-003","POSP","OCC-ASC-003_133",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.001311598,0.0009908,0.124245585,1,"RECR","17_22",-Inf,-3.0040140020862,Inf,-Inf,-2.88219925423935,Inf,5.12799452429843,NA,NA,0,1
"84","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_134",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.007031905,0.00393883,0.328466335,1,"RECR","17_22",-Inf,-2.40463276294693,Inf,-Inf,-2.15292700514908,Inf,5.12799452429843,NA,NA,0,1
"85","ASC","OCC-ASC-003","POCS","OCC-ASC-003_135",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00090972,0.00066135,0.105069099,1,"RECR","17_22",-Inf,-3.179568642118,Inf,-Inf,-3.0410922573128,Inf,5.12799452429843,NA,NA,0,1
"86","ASC","OCC-ASC-003","POCS","OCC-ASC-003_137",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.058310561,0.01289755,0.562666688,1,"RECR","17_22",-Inf,-1.88949277981969,Inf,-Inf,-1.23425278025564,Inf,5.12799452429843,NA,NA,0,1
"87","ASC","OCC-ASC-003","POCS","OCC-ASC-003_138",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000626988,0.000394275,0.086305108,1,"RECR","17_22",-Inf,-3.40420075958987,Inf,-Inf,-3.20274077110494,Inf,5.12799452429843,NA,NA,0,1
"88","ASC","OCC-ASC-003","POCS","OCC-ASC-003_139",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.009847901,0.002690595,0.251229883,1,"RECR","17_22",-Inf,-2.57015166920106,Inf,-Inf,-2.00665632597538,Inf,5.12799452429843,NA,NA,0,1
"89","ASC","OCC-ASC-003","POCS","OCC-ASC-003_140",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.113063828,0.006209925,0.482356988,1,"RECR","17_22",-Inf,-2.20691364495753,Inf,-Inf,-0.946676314726483,Inf,5.12799452429843,NA,NA,0,1
"90","ASC","OCC-ASC-003","POCS","OCC-ASC-003_141",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.014987448,0.0023221,0.276496685,1,"RECR","17_22",-Inf,-2.63411908153412,Inf,-Inf,-1.82427231070559,Inf,5.12799452429843,NA,NA,0,1
"91","ASC","OCC-ASC-003","POCS","OCC-ASC-003_142",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.004303623,0.001315745,0.166430285,1,"RECR","17_22",-Inf,-2.88082827168236,Inf,-Inf,-2.36616578013694,Inf,5.12799452429843,NA,NA,0,1
"92","ASC","OCC-ASC-003","POCS","OCC-ASC-003_143",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.010748796,0.003779785,0.288162889,1,"RECR","17_22",-Inf,-2.42253290280012,Inf,-Inf,-1.96864017945445,Inf,5.12799452429843,NA,NA,0,1
"93","ASC","OCC-ASC-003","POCS","OCC-ASC-003_144",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00187831,0.000795115,0.115835683,1,"RECR","17_22",-Inf,-3.09957005341463,Inf,-Inf,-2.72623272933355,Inf,5.12799452429843,NA,NA,0,1
"94","ASC","OCC-ASC-003","POCS","OCC-ASC-003_145",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000365719,0.0002961,0.070219602,1,"RECR","17_22",-Inf,-3.5285615926107,Inf,-Inf,-3.43685247641118,Inf,5.12799452429843,NA,NA,0,1
"95","ASC","OCC-ASC-003","POCS","OCC-ASC-003_146",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000609051,0.0004069,0.079733311,1,"RECR","17_22",-Inf,-3.39051231014671,Inf,-Inf,-3.21534633940127,Inf,5.12799452429843,NA,NA,0,1
"96","ASC","OCC-ASC-003","POCS","OCC-ASC-003_147",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000591568,0.00041171,0.08090248,1,"RECR","17_22",-Inf,-3.38540858432125,Inf,-Inf,-3.22799532656036,Inf,5.12799452429843,NA,NA,0,1
"97","ASC","OCC-ASC-003","POCS","OCC-ASC-003_148",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.040257757,0.013331665,0.619857221,1,"RECR","17_22",-Inf,-1.87511560788875,Inf,-Inf,-1.39515042591183,Inf,5.12799452429843,NA,NA,0,1
"98","ASC","OCC-ASC-003","POCS","OCC-ASC-003_149",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.001147431,0.00080305,0.112699829,1,"RECR","17_22",-Inf,-3.09525741356556,Inf,-Inf,-2.94027342101531,Inf,5.12799452429843,NA,NA,0,1
"99","ASC","OCC-ASC-003","POCS","OCC-ASC-003_150",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.003086527,0.001894235,0.210943952,1,"RECR","17_22",-Inf,-2.72256614314044,Inf,-Inf,-2.51052991960414,Inf,5.12799452429843,NA,NA,0,1
"100","ASC","OCC-ASC-003","POCS","OCC-ASC-003_151",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.019452164,0.007558675,0.452878906,1,"RECR","17_22",-Inf,-2.12155432759688,Inf,-Inf,-1.71103207757832,Inf,5.12799452429843,NA,NA,0,1
"101","ASC","OCC-ASC-003","POCS","OCC-ASC-003_152",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.036441461,0.010844975,0.586034366,1,"RECR","17_22",-Inf,-1.96477144479083,Inf,-Inf,-1.43840421974737,Inf,5.12799452429843,NA,NA,0,1
"102","ASC","OCC-ASC-003","POCS","OCC-ASC-003_153",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00116609,0.000693505,0.101810318,1,"RECR","17_22",-Inf,-3.15895040342331,Inf,-Inf,-2.93326792899813,Inf,5.12799452429843,NA,NA,0,1
"103","ASC","OCC-ASC-003","POCS","OCC-ASC-003_154",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000397244,0.00029048,0.06634228,1,"RECR","17_22",-Inf,-3.53688376409516,Inf,-Inf,-3.40094265368401,Inf,5.12799452429843,NA,NA,0,1
"104","ASC","OCC-ASC-003","POSP","OCC-ASC-003_155",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.002349669,0.00097987,0.12827216,1,"RECR","17_22",-Inf,-3.00883153862144,Inf,-Inf,-2.62899331287645,Inf,5.12799452429843,NA,NA,0,1
"105","ASC","OCC-ASC-003","POSP","OCC-ASC-003_156",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.005812184,0.00403909,0.295419398,1,"RECR","17_22",-Inf,-2.39371646966539,Inf,-Inf,-2.23566064542017,Inf,5.12799452429843,NA,NA,0,1
"106","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_157",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.112645264,0.043101055,1.46657203,1,"RECR","17_22",-Inf,-1.36551209932718,Inf,-Inf,-0.948287062811909,Inf,5.12799452429843,NA,NA,0,1
"107","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_158",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000792951,0.000540695,0.104998065,1,"RECR","17_22",-Inf,-3.26704764648217,Inf,-Inf,-3.10075364885781,Inf,5.12799452429843,NA,NA,0,1
"108","ASC","OCC-ASC-003","POSP","OCC-ASC-003_159",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.008908471,0.000873085,0.130846306,1,"RECR","17_22",-Inf,-3.05894347309402,Inf,-Inf,-2.05019682943622,Inf,5.12799452429843,NA,NA,0,1
"109","ASC","OCC-ASC-003","POSP","OCC-ASC-003_160",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000865788,0.00064952,0.102434977,1,"RECR","17_22",-Inf,-3.18740747160264,Inf,-Inf,-3.06258843789211,Inf,5.12799452429843,NA,NA,0,1
"110","ASC","OCC-ASC-003","POSP","OCC-ASC-003_161",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000613487,0.00046774,0.116711502,1,"RECR","17_22",-Inf,-3.32999548868363,Inf,-Inf,-3.21219463568854,Inf,5.12799452429843,NA,NA,0,1
"111","ASC","OCC-ASC-003","POSP","OCC-ASC-003_162",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.004509652,0.00131246,0.170037211,1,"RECR","17_22",-Inf,-2.88191392376505,Inf,-Inf,-2.3458569703861,Inf,5.12799452429843,NA,NA,0,1
"112","ASC","OCC-ASC-003","POSP","OCC-ASC-003_163",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.001461472,0.00109894,0.148092568,1,"RECR","17_22",-Inf,-2.95902601856855,Inf,-Inf,-2.83520950077318,Inf,5.12799452429843,NA,NA,0,1
"113","ASC","OCC-ASC-003","POSP","OCC-ASC-003_164",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00093096,0.00075656,0.189860548,1,"RECR","17_22",-Inf,-3.12115662397177,Inf,-Inf,-3.03106897868834,Inf,5.12799452429843,NA,NA,0,1
"114","ASC","OCC-ASC-003","POSP","OCC-ASC-003_165",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000225951,0.000195645,0.075116977,1,"RECR","17_22",-Inf,-3.7085312466652,Inf,-Inf,-3.64598573225479,Inf,5.12799452429843,NA,NA,0,1
"115","ASC","OCC-ASC-003","POSP","OCC-ASC-003_166",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.001244591,0.00083984,0.182014961,1,"RECR","17_22",-Inf,-3.07580344457593,Inf,-Inf,-2.90497334385008,Inf,5.12799452429843,NA,NA,0,1
"116","ASC","OCC-ASC-003","POSP","OCC-ASC-003_167",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,4.41e-05,3.28e-05,0.024921448,1,"RECR","17_22",-Inf,-4.48412615628832,Inf,-Inf,-4.35556141053216,Inf,5.12799452429843,NA,NA,0,1
"117","ASC","OCC-ASC-003","POSP","OCC-ASC-003_168",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000987066,0.000731505,0.183194468,1,"RECR","17_22",-Inf,-3.13578270102878,Inf,-Inf,-3.0056538073329,Inf,5.12799452429843,NA,NA,0,1
"118","ASC","OCC-ASC-003","POSP","OCC-ASC-003_169",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00274962,0.00097668,0.15106294,1,"RECR","17_22",-Inf,-3.01024770547112,Inf,-Inf,-2.56072732191751,Inf,5.12799452429843,NA,NA,0,1
"119","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_170",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.011277568,0.00534024,0.353516217,1,"RECR","17_22",-Inf,-2.27243922455694,Inf,-Inf,-1.94778454557047,Inf,5.12799452429843,NA,NA,0,1
"120","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_171",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000284794,0.00019973,0.065900837,1,"RECR","17_22",-Inf,-3.69955669799397,Inf,-Inf,-3.54546916459396,Inf,5.12799452429843,NA,NA,0,1
"121","ASC","OCC-ASC-003","ACSP","OCC-ASC-003_172",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.002205771,0.001443005,0.171333908,1,"RECR","17_22",-Inf,-2.84073216407723,Inf,-Inf,-2.65643957738936,Inf,5.12799452429843,NA,NA,0,1
"122","ASC","OCC-ASC-003","POCS","OCC-ASC-003_173",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.032937349,0.009978835,0.551093715,1,"RECR","17_22",-Inf,-2.0009201583724,Inf,-Inf,-1.48231135844504,Inf,5.12799452429843,NA,NA,0,1
"123","ASC","OCC-ASC-003","POCS","OCC-ASC-003_174",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.020587007,0.010312125,0.564317566,1,"RECR","17_22",-Inf,-1.98665183125578,Inf,-Inf,-1.68640678780971,Inf,5.12799452429843,NA,NA,0,1
"124","ASC","OCC-ASC-003","POCS","OCC-ASC-003_175",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000884594,0.00025523,0.074468349,1,"RECR","17_22",-Inf,-3.59306827952487,Inf,-Inf,-3.05325601067716,Inf,5.12799452429843,NA,NA,0,1
"125","ASC","OCC-ASC-003","POCS","OCC-ASC-003_176",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.00017263,0.00012442,0.045119452,1,"RECR","17_22",-Inf,-3.90510980299335,Inf,-Inf,-3.76288372946494,Inf,5.12799452429843,NA,NA,0,1
"126","ASC","OCC-ASC-003","POCS","OCC-ASC-003_177",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.002455079,0.000505655,0.09859937,1,"RECR","17_22",-Inf,-3.29614569402668,Inf,-Inf,-2.60993452850555,Inf,5.12799452429843,NA,NA,0,1
"127","ASC","OCC-ASC-003","POSP","OCC-ASC-003_178",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000497377,0.00032181,0.085664094,1,"RECR","17_22",-Inf,-3.49240046465793,Inf,-Inf,-3.30331430150282,Inf,5.12799452429843,NA,NA,0,1
"128","ASC","OCC-ASC-003","POSP","OCC-ASC-003_179",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000578217,0.00044191,0.107467005,1,"RECR","17_22",-Inf,-3.35466617065839,Inf,-Inf,-3.23790914390428,Inf,5.12799452429843,NA,NA,0,1
"129","ASC","OCC-ASC-003","POCS","OCC-ASC-003_180",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.003809899,0.00201683,0.195778503,1,"RECR","17_22",-Inf,-2.69533070722771,Inf,-Inf,-2.41908653727033,Inf,5.12799452429843,NA,NA,0,1
"130","ASC","OCC-ASC-003","POCS","OCC-ASC-003_181",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000177751,0.00015534,0.051539919,1,"RECR","17_22",-Inf,-3.80871669918148,Inf,-Inf,-3.75018794731684,Inf,5.12799452429843,NA,NA,0,1
"131","ASC","OCC-ASC-003","POCS","OCC-ASC-003_182",0,5,2017,2017-06-07,0,0,0,0,1,8,2022,2022-07-24,0.000133325,4.07e-05,0.026458342,1,"RECR","17_22",-Inf,-4.39040559077478,Inf,-Inf,-3.87508840764509,Inf,5.12799452429843,NA,NA,0,1
"132","BAK","OCC-BAK-003","POSP","OCC-BAK-003_025",0,6,2018,2018-06-14,0.001330422,0.000413125,0.094064914,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-3.38391852317028,-Inf,-Inf,-2.87601058218932,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"133","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_026",0,6,2018,2018-06-14,1.693021671,0.648596595,8.988283623,2,1,9,2023,2023-03-19,6.174951742,2.39027531,11.98706779,1,"GROW","18_23",-0.188025335614623,0.378447925520444,0.566473261135067,0.228662517196639,0.790633567880691,0.561971050684052,4.76112251882272,-0.0690464059828898,0.346695827295747,0,1
"134","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_027",0,6,2018,2018-06-14,0.540968336,0.31982917,2.978804586,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-0.495081928981558,-Inf,-Inf,-0.266828154307329,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"135","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_028",0,6,2018,2018-06-14,0.05989622,0.031158295,1.837386411,1,1,9,2023,2023-03-19,0.103036646,0.04807268,1.790498242,1,"GROW","18_23",-1.50642631519558,-1.31810166574804,0.188324649447542,-1.22260058470487,-0.98700828670204,0.235592298002832,4.76112251882272,-1.46687164112387,-1.17311807358035,0,1
"136","BAK","OCC-BAK-003","POSP","OCC-BAK-003_029",0,6,2018,2018-06-14,0.013171194,0.00860928,0.439256651,1,1,9,2023,2023-03-19,0.966948789,0.082012645,2.099972456,1,"GROW","18_23",-2.06503316737351,-1.08611918139262,0.978913985980897,-1.88037485342797,-0.0145965261689641,1.86577832725901,4.76112251882272,-1.85942745525188,-1.48849703052323,0,1
"137","BAK","OCC-BAK-003","POSP","OCC-BAK-003_030",0,6,2018,2018-06-14,0.019239332,0.015586525,0.511996485,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-1.80725069953511,-Inf,-Inf,-1.71581001097545,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"138","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_031",0,6,2018,2018-06-14,0.048638646,0.01864932,0.680484763,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-1.72933699900981,-Inf,-Inf,-1.31301852343337,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"139","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_032",0,6,2018,2018-06-14,0.159393378,0.061711595,1.354297659,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-1.20963322865048,-Inf,-Inf,-0.797529725335126,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"140","BAK","OCC-BAK-003","POSP","OCC-BAK-003_033",0,6,2018,2018-06-14,0.044892735,0.014130835,0.602795933,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-1.84983217465689,-Inf,-Inf,-1.34782393527054,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"141","BAK","OCC-BAK-003","POCS","OCC-BAK-003_034",0,6,2018,2018-06-14,0.049418068,0.01688589,0.628967441,1,1,9,2023,2023-03-19,0.138818644,0.04687931,1.3466076,1,"GROW","18_23",-1.77247604418447,-1.32901878916995,0.44345725501452,-1.30611423735038,-0.8575522021624,0.448562035187976,4.76112251882272,-1.67933472020859,-1.21190073340995,0,1
"142","BAK","OCC-BAK-003","POSP","OCC-BAK-003_035",0,6,2018,2018-06-14,0.215161742,0.063310385,2.467336,1,1,9,2023,2023-03-19,0.053046668,0.034055375,2.040391395,8,"GROW","18_23",-1.19852504546025,-1.46781433313107,-0.269289287670819,-0.667234948225827,-1.27534189007857,-0.608106941852739,4.76112251882272,-1.25508508704839,-0.794958387277991,0,1
"143","BAK","OCC-BAK-003","POSP","OCC-BAK-003_036",0,6,2018,2018-06-14,0.046526296,0.019598875,0.864027896,1,1,9,2023,2023-03-19,0.07683407,0.04336479,2.052878136,3,"GROW","18_23",-1.70776885697589,-1.36286275239973,0.344906104576163,-1.33230152066233,-1.11444616106253,0.21785535959981,4.76112251882272,-1.63532667486178,-1.28654437857273,0,1
"144","BAK","OCC-BAK-003","POSP","OCC-BAK-003_037",0,6,2018,2018-06-14,0.000769372,0.00064179,0.100361225,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-3.19260705411283,-Inf,-Inf,-3.11386362315887,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"145","BAK","OCC-BAK-003","POCS","OCC-BAK-003_038",0,6,2018,2018-06-14,0.407382959,0.042361025,2.044388652,1,1,9,2023,2023-03-19,0.747499938,0.12395918,2.968013531,1,"GROW","18_23",-1.37303353991351,-0.906721305316371,0.466312234597137,-0.389997141676192,-0.126388839025284,0.263608302650908,4.76112251882272,-1.27509188166934,-0.334630302950922,0,1
"146","BAK","OCC-BAK-003","POCS","OCC-BAK-003_039",0,6,2018,2018-06-14,0.014419539,0.00133643,0.196100652,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.87405378394066,-Inf,-Inf,-1.84104862401025,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"147","BAK","OCC-BAK-003","POCS","OCC-BAK-003_040",0,6,2018,2018-06-14,0.026641473,0.00147855,0.255435391,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.83016398438986,-Inf,-Inf,-1.5744417668108,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"148","BAK","OCC-BAK-003","POCS","OCC-BAK-003_041",0,6,2018,2018-06-14,0.054333158,0.031729485,0.844297742,1,1,9,2023,2023-03-19,0.062581003,0.02538782,0.829478458,1,"GROW","18_23",-1.49853697685872,-1.59537458950114,-0.0968376126424146,-1.26493505178359,-1.20355748059739,0.0613775711862048,4.76112251882272,-1.51887621666185,-1.25204364414946,0,1
"149","BAK","OCC-BAK-003","POSP","OCC-BAK-003_042",0,6,2018,2018-06-14,0.095928972,0.00639441,0.383122156,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.1941995208593,-Inf,-Inf,-1.01805020951856,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"150","BAK","OCC-BAK-003","POSP","OCC-BAK-003_043",0,6,2018,2018-06-14,0.025370978,0.0157609,0.869134156,1,1,9,2023,2023-03-19,0.003486561,0.00264932,0.38577691,3,"GROW","18_23",-1.80241898647377,-2.57686558196671,-0.77444659549294,-1.59566279127978,-2.45760273208486,-0.861939940805087,4.76112251882272,-1.96507949193886,-1.77669991800724,0,1
"151","BAK","OCC-BAK-003","ACSP","OCC-BAK-003_044",0,6,2018,2018-06-14,0.078295083,0.03455933,1.398137939,1,1,9,2023,2023-03-19,0.319787265,0.08623144,2.110721719,1,"GROW","18_23",-1.4614346857569,-1.06433436144857,0.397100324308332,-1.1062655111607,-0.495138835306332,0.611126675854364,4.76112251882272,-1.37802991666339,-0.977907823779553,0,1
"152","BAK","OCC-BAK-003","POCS","OCC-BAK-003_045",0,6,2018,2018-06-14,0.181791304,0.028065495,0.868174444,1,1,9,2023,2023-03-19,1.417028869,0.14971474,3.569576617,1,"GROW","18_23",-1.55182729358781,-0.82473543956659,0.727091854021217,-0.740426895124727,0.151378698179488,0.891805593304214,4.76112251882272,-1.3991129176929,-0.553116950930152,0,1
"153","BAK","OCC-BAK-003","POCS","OCC-BAK-003_046",0,6,2018,2018-06-14,0.016828279,0.00910664,0.472148373,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.04064183143818,-Inf,-Inf,-1.77396029632488,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"154","BAK","OCC-BAK-003","POCS","OCC-BAK-003_047",0,6,2018,2018-06-14,0.057665657,0.010636545,0.543369932,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-1.97319941819749,-Inf,-Inf,-1.23908275557643,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"155","BAK","OCC-BAK-003","POCS","OCC-BAK-003_048",0,6,2018,2018-06-14,0.00680862,0.00169769,0.186689464,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.77014160948697,-Inf,-Inf,-2.16694090381672,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"156","BAK","OCC-BAK-003","POCS","OCC-BAK-003_049",0,6,2018,2018-06-14,0.001095105,0.00046737,0.090138359,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-3.33033916796562,-Inf,-Inf,-2.96054423814405,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"157","BAK","OCC-BAK-003","POCS","OCC-BAK-003_050",0,6,2018,2018-06-14,0.008887535,0.00219685,0.303427687,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.65819959551292,-Inf,-Inf,-2.05121867596379,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"158","BAK","OCC-BAK-003","POSP","OCC-BAK-003_051",0,6,2018,2018-06-14,0.051286794,0.03121175,1.225105292,1,1,9,2023,2023-03-19,0.059654531,0.02402296,1.451102886,2,"GROW","18_23",-1.50568188035625,-1.61937348184295,-0.1136916014867,-1.28999444836312,-1.22435656433958,0.0656378840235416,4.76112251882272,-1.52956103932291,-1.27620822804132,0,1
"159","BAK","OCC-BAK-003","POSP","OCC-BAK-003_052",0,6,2018,2018-06-14,0.003902483,0.00258427,0.194819624,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.58766211398022,-Inf,-Inf,-2.40865898013544,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
"160","BAK","OCC-BAK-003","POSP","OCC-BAK-003_053",0,6,2018,2018-06-14,0.03171285,0.00293542,0.255351253,1,1,9,2023,2023-03-19,0,0,0,0,"MORT","18_23",-2.53232975110031,-Inf,-Inf,-1.49876472663723,-Inf,-Inf,4.76112251882272,-Inf,-Inf,1,0
