"Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TP_ID_END","Year_END","TL_Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival","REGION"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_097",2,2017,"2017-06-07",0.00117114,0.001046,0.145235964,1,3,2022,"2022-07-24",0.00223226,0.0014075,0.237189261,2,"GROW","17_22",-2.98046831546874,-2.85155159647662,0.128916718992128,-2.93139118554832,-2.65125522282177,0.280135962726549,5.12799452429843,-2.95532852283026,-2.87676242933589,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_098",2,2017,"2017-06-07",0.002891691,0.00205576,0.346200389,1,3,2022,"2022-07-24",0,0,0,0,"MORT","17_22",-2.68702758848981,-Inf,-Inf,-2.53884811669032,-Inf,-Inf,5.12799452429843,-Inf,-Inf,1,0,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_099",2,2017,"2017-06-07",0.001531341,0.00099953,0.151939712,1,3,2022,"2022-07-24",0,0,0,0,"MORT","17_22",-3.00020416638936,-Inf,-Inf,-2.81492808955763,-Inf,-Inf,5.12799452429843,-Inf,-Inf,1,0,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_125",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00540378,0.0011185,0.136462003,1,"RECR","17_22",-Inf,-2.95136401156735,Inf,-Inf,-2.26730234039222,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_126",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000489058,0.00039749,0.080874705,1,"RECR","17_22",-Inf,-3.40067379279229,Inf,-Inf,-3.31063963252007,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_127",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000341262,0.000253175,0.062338845,1,"RECR","17_22",-Inf,-3.59657918134856,Inf,-Inf,-3.46691206832583,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_129",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000746249,0.00059201,0.097808543,1,"RECR","17_22",-Inf,-3.2276709572836,Inf,-Inf,-3.12711623783212,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_130",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.035705034,0.00944584,0.516825757,1,"RECR","17_22",-Inf,-2.02475941506946,Inf,-Inf,-1.44727054903354,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_131",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.123132061,0.01630035,0.632425225,1,"RECR","17_22",-Inf,-1.78780307035452,Inf,-Inf,-0.909628851191514,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_132",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.042525728,0.01213123,0.593847505,1,"RECR","17_22",-Inf,-1.91609516326112,Inf,-Inf,-1.37134824294346,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_133",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.001311598,0.0009908,0.124245585,1,"RECR","17_22",-Inf,-3.0040140020862,Inf,-Inf,-2.88219925423935,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_134",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.007031905,0.00393883,0.328466335,1,"RECR","17_22",-Inf,-2.40463276294693,Inf,-Inf,-2.15292700514908,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_135",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00090972,0.00066135,0.105069099,1,"RECR","17_22",-Inf,-3.179568642118,Inf,-Inf,-3.0410922573128,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_137",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.058310561,0.01289755,0.562666688,1,"RECR","17_22",-Inf,-1.88949277981969,Inf,-Inf,-1.23425278025564,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_138",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000626988,0.000394275,0.086305108,1,"RECR","17_22",-Inf,-3.40420075958987,Inf,-Inf,-3.20274077110494,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_139",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.009847901,0.002690595,0.251229883,1,"RECR","17_22",-Inf,-2.57015166920106,Inf,-Inf,-2.00665632597538,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_140",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.113063828,0.006209925,0.482356988,1,"RECR","17_22",-Inf,-2.20691364495753,Inf,-Inf,-0.946676314726483,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_141",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.014987448,0.0023221,0.276496685,1,"RECR","17_22",-Inf,-2.63411908153412,Inf,-Inf,-1.82427231070559,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_142",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.004303623,0.001315745,0.166430285,1,"RECR","17_22",-Inf,-2.88082827168236,Inf,-Inf,-2.36616578013694,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_143",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.010748796,0.003779785,0.288162889,1,"RECR","17_22",-Inf,-2.42253290280012,Inf,-Inf,-1.96864017945445,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_144",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00187831,0.000795115,0.115835683,1,"RECR","17_22",-Inf,-3.09957005341463,Inf,-Inf,-2.72623272933355,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_145",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000365719,0.0002961,0.070219602,1,"RECR","17_22",-Inf,-3.5285615926107,Inf,-Inf,-3.43685247641118,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_146",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000609051,0.0004069,0.079733311,1,"RECR","17_22",-Inf,-3.39051231014671,Inf,-Inf,-3.21534633940127,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_147",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000591568,0.00041171,0.08090248,1,"RECR","17_22",-Inf,-3.38540858432125,Inf,-Inf,-3.22799532656036,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_148",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.040257757,0.013331665,0.619857221,1,"RECR","17_22",-Inf,-1.87511560788875,Inf,-Inf,-1.39515042591183,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_149",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.001147431,0.00080305,0.112699829,1,"RECR","17_22",-Inf,-3.09525741356556,Inf,-Inf,-2.94027342101531,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_150",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.003086527,0.001894235,0.210943952,1,"RECR","17_22",-Inf,-2.72256614314044,Inf,-Inf,-2.51052991960414,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_151",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.019452164,0.007558675,0.452878906,1,"RECR","17_22",-Inf,-2.12155432759688,Inf,-Inf,-1.71103207757832,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_152",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.036441461,0.010844975,0.586034366,1,"RECR","17_22",-Inf,-1.96477144479083,Inf,-Inf,-1.43840421974737,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_153",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00116609,0.000693505,0.101810318,1,"RECR","17_22",-Inf,-3.15895040342331,Inf,-Inf,-2.93326792899813,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_154",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000397244,0.00029048,0.06634228,1,"RECR","17_22",-Inf,-3.53688376409516,Inf,-Inf,-3.40094265368401,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_155",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.002349669,0.00097987,0.12827216,1,"RECR","17_22",-Inf,-3.00883153862144,Inf,-Inf,-2.62899331287645,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_156",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.005812184,0.00403909,0.295419398,1,"RECR","17_22",-Inf,-2.39371646966539,Inf,-Inf,-2.23566064542017,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_157",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.112645264,0.043101055,1.46657203,1,"RECR","17_22",-Inf,-1.36551209932718,Inf,-Inf,-0.948287062811909,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_158",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000792951,0.000540695,0.104998065,1,"RECR","17_22",-Inf,-3.26704764648217,Inf,-Inf,-3.10075364885781,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_159",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.008908471,0.000873085,0.130846306,1,"RECR","17_22",-Inf,-3.05894347309402,Inf,-Inf,-2.05019682943622,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_160",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000865788,0.00064952,0.102434977,1,"RECR","17_22",-Inf,-3.18740747160264,Inf,-Inf,-3.06258843789211,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_161",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000613487,0.00046774,0.116711502,1,"RECR","17_22",-Inf,-3.32999548868363,Inf,-Inf,-3.21219463568854,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_162",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.004509652,0.00131246,0.170037211,1,"RECR","17_22",-Inf,-2.88191392376505,Inf,-Inf,-2.3458569703861,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_163",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.001461472,0.00109894,0.148092568,1,"RECR","17_22",-Inf,-2.95902601856855,Inf,-Inf,-2.83520950077318,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_164",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00093096,0.00075656,0.189860548,1,"RECR","17_22",-Inf,-3.12115662397177,Inf,-Inf,-3.03106897868834,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_165",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000225951,0.000195645,0.075116977,1,"RECR","17_22",-Inf,-3.7085312466652,Inf,-Inf,-3.64598573225479,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_166",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.001244591,0.00083984,0.182014961,1,"RECR","17_22",-Inf,-3.07580344457593,Inf,-Inf,-2.90497334385008,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_167",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",4.41304e-05,3.283e-05,0.024921448,1,"RECR","17_22",-Inf,-4.48372911727066,Inf,-Inf,-4.35526213606957,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_168",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000987066,0.000731505,0.183194468,1,"RECR","17_22",-Inf,-3.13578270102878,Inf,-Inf,-3.0056538073329,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_169",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00274962,0.00097668,0.15106294,1,"RECR","17_22",-Inf,-3.01024770547112,Inf,-Inf,-2.56072732191751,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_170",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.011277568,0.00534024,0.353516217,1,"RECR","17_22",-Inf,-2.27243922455694,Inf,-Inf,-1.94778454557047,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_171",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000284794,0.00019973,0.065900837,1,"RECR","17_22",-Inf,-3.69955669799397,Inf,-Inf,-3.54546916459396,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","ACSP","OCC-ASC-003_172",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.002205771,0.001443005,0.171333908,1,"RECR","17_22",-Inf,-2.84073216407723,Inf,-Inf,-2.65643957738936,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_173",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.032937349,0.009978835,0.551093715,1,"RECR","17_22",-Inf,-2.0009201583724,Inf,-Inf,-1.48231135844504,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_174",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.020587007,0.010312125,0.564317566,1,"RECR","17_22",-Inf,-1.98665183125578,Inf,-Inf,-1.68640678780971,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_175",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000884594,0.00025523,0.074468349,1,"RECR","17_22",-Inf,-3.59306827952487,Inf,-Inf,-3.05325601067716,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_176",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.00017263,0.00012442,0.045119452,1,"RECR","17_22",-Inf,-3.90510980299335,Inf,-Inf,-3.76288372946494,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_177",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.002455079,0.000505655,0.09859937,1,"RECR","17_22",-Inf,-3.29614569402668,Inf,-Inf,-2.60993452850555,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_178",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000497377,0.00032181,0.085664094,1,"RECR","17_22",-Inf,-3.49240046465793,Inf,-Inf,-3.30331430150282,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POSP","OCC-ASC-003_179",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000578217,0.00044191,0.107467005,1,"RECR","17_22",-Inf,-3.35466617065839,Inf,-Inf,-3.23790914390428,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_180",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.003809899,0.00201683,0.195778503,1,"RECR","17_22",-Inf,-2.69533070722771,Inf,-Inf,-2.41908653727033,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_181",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000177751,0.00015534,0.051539919,1,"RECR","17_22",-Inf,-3.80871669918148,Inf,-Inf,-3.75018794731684,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"ASC","OCC-ASC-003","POCS","OCC-ASC-003_182",2,2017,"2017-06-07",0,0,0,0,3,2022,"2022-07-24",0.000133325,4.07e-05,0.026458342,1,"RECR","17_22",-Inf,-4.39040559077478,Inf,-Inf,-3.87508840764509,Inf,5.12799452429843,NA,NA,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_025",2,2017,"2017-05-04",0.007177577,0.004792545,0.378949578,1,3,2022,"2022-06-15",0.010257496,0.006010925,0.435594406,1,"GROW","17_22",-2.31943380058659,-2.22105869081184,0.0983751097747421,-2.14402213975856,-1.98895864371794,0.155063496040621,5.11430527036276,-2.30019851747886,-2.11370257769815,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_026",2,2017,"2017-05-04",0.006237884,0.003672065,0.268974429,1,3,2022,"2022-06-15",0.00642556,0.002570805,0.310804836,1,"GROW","17_22",-2.43508963986418,-2.58993086409449,-0.154841224230308,-2.20496270566549,-2.19208901674193,0.0128736889235586,5.11430527036276,-2.46536574112228,-2.20244551354594,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_027",2,2017,"2017-05-04",0.009307526,0.00377611,0.337855823,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.42295536297111,-Inf,-Inf,-2.03116574193302,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_028",2,2017,"2017-05-04",0.004171384,0.00273874,0.303531112,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.56244919517391,-Inf,-Inf,-2.37971982899742,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_029",2,2017,"2017-05-04",0.000437057,0.00028076,0.068737331,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.55166476625982,-Inf,-Inf,-3.3594619196173,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_030",2,2017,"2017-05-04",0.002191969,0.001825935,0.245125726,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.73851468662854,-Inf,-Inf,-2.65916559216948,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_031",2,2017,"2017-05-04",0.001645139,0.000914415,0.139763421,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.0388566584179,-Inf,-Inf,-2.78379740204065,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_032",2,2017,"2017-05-04",0.003654413,0.00304931,0.238752012,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.51579842199549,-Inf,-Inf,-2.43718237283314,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_033",2,2017,"2017-05-04",0.000550027,0.00051763,0.093072188,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.28598056144118,-Inf,-Inf,-3.25961599111812,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_034",2,2017,"2017-05-04",0.000371986,0.00027829,0.073435282,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.55550239920978,-Inf,-Inf,-3.42947340484165,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_035",2,2017,"2017-05-04",0.001547727,0.00076445,0.113535671,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.11665091500538,-Inf,-Inf,-2.81030564110107,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_036",2,2017,"2017-05-04",0.000923634,0.00068862,0.106335785,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.16202036797537,-Inf,-Inf,-3.03450008859526,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_037",2,2017,"2017-05-04",0.012308256,0.004893465,0.275314886,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.31038351358018,-Inf,-Inf,-1.90980347941912,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_038",2,2017,"2017-05-04",0.003546942,0.002645015,0.232514053,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.57757186071811,-Inf,-Inf,-2.45014591310288,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_039",2,2017,"2017-05-04",0.00803456,0.006623155,0.449862162,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.17893508115166,-Inf,-Inf,-2.09503790170142,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_040",2,2017,"2017-05-04",0.002957176,0.0017629,0.186463215,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.75377232223269,-Inf,-Inf,-2.52912282712955,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_041",2,2017,"2017-05-04",0.003655974,0.002212265,0.311268079,2,3,2022,"2022-06-15",0.017180791,0.00800753,0.364593183,1,"GROW","17_22",-2.65516285153352,-2.09650142558827,0.558661425945247,-2.43699690147669,-1.76495684521798,0.672040056258702,5.11430527036276,-2.54592779488121,-2.305592923667,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_042",2,2017,"2017-05-04",0.009504195,0.007012555,0.357281954,1,3,2022,"2022-06-15",0.010925293,0.005678555,0.398063409,1,"GROW","17_22",-2.15412371951791,-2.24576216347303,-0.0916384439551208,-2.02208466174049,-1.96156690707362,0.0605177546668765,5.11430527036276,-2.17204178250217,-2.01025162646636,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_043",2,2017,"2017-05-04",0.009412698,0.00515272,0.320521968,1,3,2022,"2022-06-15",0.000670202,0.000486695,0.093960206,1,"GROW","17_22",-2.28796345656063,-3.31274311540343,-1.0247796588428,-2.0262858751309,-3.17379428048811,-1.14750840535721,5.11430527036276,-2.48833860131027,-2.25065816905848,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_044",2,2017,"2017-05-04",0.008907621,0.00564686,0.322622584,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-2.24819297939278,-Inf,-Inf,-2.05023826953542,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_045",2,2017,"2017-05-04",0.027691825,0.0170807,0.771858014,1,3,2022,"2022-06-15",0.033739834,0.019191175,0.651720426,1,"GROW","17_22",-1.76749433505756,-1.71689843431121,0.0505959007463517,-1.55764842159962,-1.4718570584707,0.0857913631289158,5.11430527036276,-1.75760131966805,-1.5408736382041,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_046",2,2017,"2017-05-04",0.001367212,0.000911255,0.148767566,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-3.04036007572039,-Inf,-Inf,-2.86416413847419,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_047",2,2017,"2017-05-04",0.023984373,0.01352963,0.612631385,1,3,2022,"2022-06-15",0.052677491,0.01549058,0.506189738,1,"GROW","17_22",-1.86871408005836,-1.80993232103461,0.0587817590237532,-1.62007163038547,-1.2783749184256,0.341696711959871,5.11430527036276,-1.85722048397516,-1.5532596796128,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_048",2,2017,"2017-05-04",0.02274816,0.014192185,0.60316262,1,3,2022,"2022-06-15",0.003540234,0.001079045,0.209047634,2,"GROW","17_22",-1.8479507362979,-2.96696044332064,-1.11900970702274,-1.6430537257833,-2.45096803132163,-0.807914305538336,5.11430527036276,-2.06675068035039,-1.80102519264512,0,1,"MARIAN"
"GUA","OCC-GUA-015","POSP","OCC-GUA-015_049",2,2017,"2017-05-04",0.027215305,0.01672087,0.567224359,1,3,2022,"2022-06-15",0,0,0,0,"MORT","17_22",-1.7767411296261,-Inf,-Inf,-1.56518679421206,-Inf,-Inf,5.11430527036276,-Inf,-Inf,1,0,"MARIAN"
