"TL_id","TL_Date","TL_Class","TL_Genet","TL_Cx","TL_Cy","TL_Area","TL_Perim","Morph_Code","Site","Quadrat","TimePt","Annotator","Shape_Leng","Shape_Area","Year","Genet_full","Patch_full","Genus","Region","Island","Latitude","Longitude","Effort","area_perim"
"138",2017-04-10,"ACSP","113",4652.5,3621.2,29.97,21.1,"TB","OCC-BAK-008",-99,0,"JC",0.21077241,0.00297812,"2017","OCC-BAK-008_113_2017","OCC-BAK-008_138_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0141295532940009
"137",2017-04-10,"ACSP","113",4545.1,3747,31.52,22.6,"TB","OCC-BAK-008",-99,0,"JC",0.226186621,0.00313162,"2017","OCC-BAK-008_113_2017","OCC-BAK-008_137_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0138452928212761
"139",2017-04-10,"ACSP","114",4757.6,3919.3,4.62,8.2,"TB","OCC-BAK-008",-99,0,"JC",0.081718583,0.00045312,"2017","OCC-BAK-008_114_2017","OCC-BAK-008_139_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0055448832244191
"140",2017-04-10,"ACSP","115",5711.4,3951.4,114.75,43,"TB","OCC-BAK-008",-99,0,"JC",0.430009997,0.01143622,"2017","OCC-BAK-008_115_2017","OCC-BAK-008_140_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0265952421566608
"141",2017-04-10,"ACSP","116",5499.4,3905.1,1018.33,196,"TB","OCC-BAK-008",-99,0,"JC",1.960045712,0.10166272,"2017","OCC-BAK-008_116_2017","OCC-BAK-008_141_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0518675250161717
"143",2017-04-10,"MOSP","117",11026,2709.1,34.44,35.2,"EM","OCC-BAK-008",-99,0,"JC",0.351926739,0.00341062,"2017","OCC-BAK-008_117_2017","OCC-BAK-008_143_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00969127838848301
"144",2017-04-10,"ACSP","118",4252.5,2830,783.35,135,"TB","OCC-BAK-008",-99,0,"JC",1.349771548,0.07821912,"2017","OCC-BAK-008_118_2017","OCC-BAK-008_144_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0579498953848151
"145",2017-04-10,"MOSP","119",1885.7,3627.7,88.62,41.1,"FO","OCC-BAK-008",-99,0,"JC",0.410838428,0.00882622,"2017","OCC-BAK-008_119_2017","OCC-BAK-008_145_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0214834333851555
"146",2017-04-10,"MOSP","120",1934.6,3555.2,82.72,37.1,"FO","OCC-BAK-008",-99,0,"JC",0.371181572,0.00824002,"2017","OCC-BAK-008_120_2017","OCC-BAK-008_146_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0221994318187757
"147",2017-04-10,"MOSP","121",1982.3,3556.3,5.74,12.2,"FO","OCC-BAK-008",-99,0,"JC",0.121618082,0.00056142,"2017","OCC-BAK-008_121_2017","OCC-BAK-008_147_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00461625434941492
"148",2017-04-10,"MOSP","122",1968.7,3625.6,33.31,26.5,"FO","OCC-BAK-008",-99,0,"JC",0.264956176,0.00330782,"2017","OCC-BAK-008_122_2017","OCC-BAK-008_148_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0124844042133217
"149",2017-04-10,"MOSP","123",1988.6,3651.9,13.59,18.8,"FO","OCC-BAK-008",-99,0,"JC",0.187843479,0.00134262,"2017","OCC-BAK-008_123_2017","OCC-BAK-008_149_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00714754649534573
"150",2017-04-10,"MOSP","124",1816.5,3564.1,4.92,8.6,"EM","OCC-BAK-008",-99,0,"JC",0.086446508,0.00048302,"2017","OCC-BAK-008_124_2017","OCC-BAK-008_150_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00558750157958954
"152",2017-04-10,"MOSP","125",7699.9,2008.4,73.49,49.2,"EM","OCC-BAK-008",-99,0,"JC",0.492294267,0.00730582,"2017","OCC-BAK-008_125_2017","OCC-BAK-008_152_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0148403515737062
"153",2017-04-10,"MOSP","126",7647.1,2061.7,2,6,"EM","OCC-BAK-008",-99,0,"JC",0.060061732,0.00019312,"2017","OCC-BAK-008_126_2017","OCC-BAK-008_153_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00321535849149339
"154",2017-04-10,"MOSP","127",8518.8,1765.6,188.86,91.6,"FO","OCC-BAK-008",-99,0,"JC",0.916325802,0.01880692,"2017","OCC-BAK-008_127_2017","OCC-BAK-008_154_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0205242719990548
"155",2017-04-10,"MOSP","128",8722.7,1802.6,27.51,25.3,"FO","OCC-BAK-008",-99,0,"JC",0.253299323,0.00272882,"2017","OCC-BAK-008_128_2017","OCC-BAK-008_155_2017","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0107731041981506
"156",2017-04-10,"ACSP","129",8852.3,1222.3,145.53,60.9,"TB","OCC-BAK-008",-99,0,"JC",0.608821179,0.01449912,"2017","OCC-BAK-008_129_2017","OCC-BAK-008_156_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0238150716501273
"157",2017-04-10,"ACSP","130",9173.5,1291.7,909.01,281.1,"TB","OCC-BAK-008",-99,0,"JC",2.811214327,0.09065542,"2017","OCC-BAK-008_130_2017","OCC-BAK-008_157_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.032247779590944
"158",2017-04-10,"ACSP","131",9559.2,976,697.87,190.9,"TB","OCC-BAK-008",-99,0,"JC",1.908673122,0.06962252,"2017","OCC-BAK-008_131_2017","OCC-BAK-008_158_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0364769216884273
"159",2017-04-10,"ACSP","132",9927.5,455,3429.79,408.3,"TB","OCC-BAK-008",-99,0,"JC",4.0832429,0.34262262,"2017","OCC-BAK-008_132_2017","OCC-BAK-008_159_2017","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0839094387453658
"027",2017-04-11,"MOSP","026",1351.4,2764.8,31.54,28.9,"EM","OCC-HOW-005",17,0,"MSL",0.289098309,0.00312882,"2017","OCC-HOW-005_026_2017","OCC-HOW-005_027_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0108226852340392
"026",2017-04-11,"MOSP","026",1281,2763.6,31.74,31.8,"EM","OCC-HOW-005",17,0,"MSL",0.317503193,0.0031509,"2017","OCC-HOW-005_026_2017","OCC-HOW-005_026_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00992399468562195
"025",2017-04-11,"MOSP","025",1380.4,3256.8,132.79,61.6,"FO","OCC-HOW-005",17,0,"MSL",0.615873579,0.01324398,"2017","OCC-HOW-005_025_2017","OCC-HOW-005_025_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0215043808528114
"028",2017-04-11,"ACSP","027",465.1,4100.7,41.82,30.2,"CB","OCC-HOW-005",16,0,"MSL",0.302127746,0.00415502,"2017","OCC-HOW-005_027_2017","OCC-HOW-005_028_2017","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.013752527051918
"030",2017-04-11,"MOSP","029",516.7,4463.3,51.38,34.8,"FO","OCC-HOW-005",16,0,"MSL",0.348311514,0.00510752,"2017","OCC-HOW-005_029_2017","OCC-HOW-005_030_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0146636553622514
"033",2017-04-11,"MOSP","031",692.5,4492.9,3.03,8.2,"FO","OCC-HOW-005",16,0,"MSL",0.082304371,0.00029502,"2017","OCC-HOW-005_031_2017","OCC-HOW-005_033_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00358449978312816
"031",2017-04-11,"MOSP","030",859,4431.6,224.19,140.3,"FO","OCC-HOW-005",16,0,"MSL",1.403247494,0.0223101,"2017","OCC-HOW-005_030_2017","OCC-HOW-005_031_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0158989059986876
"032",2017-04-11,"MOSP","031",761,4390.7,15.36,29.6,"FO","OCC-HOW-005",16,0,"MSL",0.29592674,0.00151022,"2017","OCC-HOW-005_031_2017","OCC-HOW-005_032_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00510335767561931
"029",2017-04-11,"MOSP","028",862.2,4203.1,32.82,24.6,"FO","OCC-HOW-005",16,0,"MSL",0.246269886,0.00326102,"2017","OCC-HOW-005_028_2017","OCC-HOW-005_029_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0132416514782485
"034",2017-04-11,"MOSP","030",1038.5,4377.9,33.78,35.5,"FO","OCC-HOW-005",16,0,"MSL",0.354816898,0.0033649,"2017","OCC-HOW-005_030_2017","OCC-HOW-005_034_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00948348294279942
"037",2017-04-11,"PLOB","034",2539.8,4343.5,29.01,35.6,"EM","OCC-HOW-005",8,0,"MSL",0.356311516,0.00286972,"2017","OCC-HOW-005_034_2017","OCC-HOW-005_037_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00805396365578035
"036",2017-04-11,"MOSP","033",2630,4363,10.93,13.9,"EM","OCC-HOW-005",8,0,"MSL",0.139559207,0.00108062,"2017","OCC-HOW-005_033_2017","OCC-HOW-005_036_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00774309358177995
"041",2017-04-11,"MOSP","036",2586.6,4320.2,24.05,32.3,"EM","OCC-HOW-005",8,0,"MSL",0.323160044,0.0023821,"2017","OCC-HOW-005_036_2017","OCC-HOW-005_041_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00737127019329159
"035",2017-04-11,"PLOB","032",2693.7,4131.1,1516.92,196.8,"MD","OCC-HOW-005",8,0,"MSL",1.968126121,0.15155564,"2017","OCC-HOW-005_032_2017","OCC-HOW-005_035_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0770050447392035
"038",2017-04-11,"PLOB","035",2666.5,4435.1,215.36,100.1,"MD","OCC-HOW-005",8,0,"MSL",1.001360954,0.02147668,"2017","OCC-HOW-005_035_2017","OCC-HOW-005_038_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0214474909513997
"040",2017-04-11,"PLOB","035",2580.6,4603.5,138.03,104.2,"MD","OCC-HOW-005",8,0,"MSL",1.042144896,0.0137181,"2017","OCC-HOW-005_035_2017","OCC-HOW-005_040_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0131633327118459
"039",2017-04-11,"PLOB","035",2432.7,4495.4,655.13,409.8,"MD","OCC-HOW-005",8,0,"MSL",4.097979404,0.06560496,"2017","OCC-HOW-005_035_2017","OCC-HOW-005_039_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0160090994932682
"047",2017-04-11,"MOSP","042",4865,2664.3,81.93,52.9,"FO","OCC-HOW-005",9,0,"MSL",0.528640269,0.0081535,"2017","OCC-HOW-005_042_2017","OCC-HOW-005_047_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0154235318006014
"046",2017-04-11,"POSP","041",4960.9,2597.4,21.87,21.2,"EM","OCC-HOW-005",9,0,"MSL",0.212529771,0.00216782,"2017","OCC-HOW-005_041_2017","OCC-HOW-005_046_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0102000768635844
"045",2017-04-11,"POSP","040",4881.8,2530.6,9.1,12.7,"EM","OCC-HOW-005",9,0,"MSL",0.127073925,0.00089862,"2017","OCC-HOW-005_040_2017","OCC-HOW-005_045_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00707163172932606
"042",2017-04-11,"POSP","037",5019.8,2449.6,47.76,46.1,"FO","OCC-HOW-005",9,0,"MSL",0.460880057,0.00473592,"2017","OCC-HOW-005_037_2017","OCC-HOW-005_042_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0102758188992326
"044",2017-04-11,"MOSP","039",4989.6,2344.7,7.38,13.9,"EM","OCC-HOW-005",9,0,"MSL",0.139417072,0.00072522,"2017","OCC-HOW-005_039_2017","OCC-HOW-005_044_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00520180197156916
"043",2017-04-11,"POSP","038",5035.1,2349.3,12.59,21,"EM","OCC-HOW-005",9,0,"MSL",0.210186622,0.00124022,"2017","OCC-HOW-005_038_2017","OCC-HOW-005_043_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00590056583144478
"054",2017-04-11,"PLOB","047",5148,3671.4,1.27,6.3,"EM","OCC-HOW-005",0,0,"MSL",0.062789655,0.00012022,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_054_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00191464660858544
"056",2017-04-11,"PLOB","048",5509.6,3571.1,946.85,157.7,"MD","OCC-HOW-005",0,0,"MSL",1.576699044,0.09459708,"2017","OCC-HOW-005_048_2017","OCC-HOW-005_056_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0599969159364823
"055",2017-04-11,"PLOB","047",5336.7,3628.2,61.91,33.1,"MD","OCC-HOW-005",0,0,"MSL",0.331056682,0.00616092,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_055_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0186098645186083
"053",2017-04-11,"PLOB","047",5166.7,3730.4,117.54,63.4,"MD","OCC-HOW-005",0,0,"MSL",0.634460794,0.01169942,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_053_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0184399416175746
"050",2017-04-11,"PLOB","045",5459.4,3773.9,12.49,15.7,"EM","OCC-HOW-005",0,0,"MSL",0.15652977,0.00123542,"2017","OCC-HOW-005_045_2017","OCC-HOW-005_050_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00789255615720895
"051",2017-04-11,"PLOB","045",5345.2,3798.2,273.61,128.5,"MD","OCC-HOW-005",0,0,"MSL",1.284981892,0.02727654,"2017","OCC-HOW-005_045_2017","OCC-HOW-005_051_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0212271785071972
"052",2017-04-11,"PLOB","046",5362.3,3768,11.77,20.4,"EM","OCC-HOW-005",0,0,"MSL",0.203801848,0.00115832,"2017","OCC-HOW-005_046_2017","OCC-HOW-005_052_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00568355984681748
"057",2017-04-11,"PLOB","045",5363.7,3889.5,1.62,5.9,"EM","OCC-HOW-005",0,0,"MSL",0.058890159,0.00015532,"2017","OCC-HOW-005_045_2017","OCC-HOW-005_057_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00263745254958473
"058",2017-04-11,"PLOB","045",5374.5,3925.1,4.34,11.7,"EM","OCC-HOW-005",0,0,"MSL",0.117417069,0.00042242,"2017","OCC-HOW-005_045_2017","OCC-HOW-005_058_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00359760300267758
"048",2017-04-11,"PLOB","043",5474.3,3990.7,348.14,116.9,"MD","OCC-HOW-005",0,0,"MSL",1.169465738,0.0347764,"2017","OCC-HOW-005_043_2017","OCC-HOW-005_048_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0297369977332333
"049",2017-04-11,"PLOB","044",5519.3,3831.7,86.73,62.6,"MD","OCC-HOW-005",0,0,"MSL",0.625715623,0.00862062,"2017","OCC-HOW-005_044_2017","OCC-HOW-005_049_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0137772171304727
"059",2017-04-11,"MOSP","049",7432.8,2125.2,123.39,80.8,"FO","OCC-HOW-005",6,0,"MSL",0.808084593,0.01230016,"2017","OCC-HOW-005_049_2017","OCC-HOW-005_059_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.015221376705545
"060",2017-04-11,"MOSP","050",6038.9,1927.3,32.76,30.1,"EM","OCC-HOW-005",11,0,"MSL",0.300997811,0.00324892,"2017","OCC-HOW-005_050_2017","OCC-HOW-005_060_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.010793832650165
"062",2017-04-11,"POSP","052",9335.2,2088.7,80.11,46.7,"MD","OCC-HOW-005",14,0,"MSL",0.46677955,0.00797062,"2017","OCC-HOW-005_052_2017","OCC-HOW-005_062_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0170757694933293
"061",2017-04-11,"MOSP","051",9356,2169.3,91.71,43.2,"FO","OCC-HOW-005",14,0,"MSL",0.431808987,0.00913362,"2017","OCC-HOW-005_051_2017","OCC-HOW-005_061_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0211519914475518
"063",2017-04-11,"POSP","053",9319.2,2600.5,2.07,5.9,"EM","OCC-HOW-005",14,0,"MSL",0.058789655,0.00020062,"2017","OCC-HOW-005_053_2017","OCC-HOW-005_063_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00341250514227375
"065",2017-04-11,"PGRA","055",10202.6,2536,50.99,36.5,"BR","OCC-HOW-005",5,0,"MSL",0.364897302,0.00506682,"2017","OCC-HOW-005_055_2017","OCC-HOW-005_065_2017","POCS","PRIA","HOW",0.7988,-176.62025,12,0.0138856055449815
"066",2017-04-11,"MOSP","056",10166.2,2639.5,25.78,27.1,"EM","OCC-HOW-005",5,0,"MSL",0.270814039,0.00255282,"2017","OCC-HOW-005_056_2017","OCC-HOW-005_066_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00942646847049166
"067",2017-04-11,"MOSP","057",10187.3,2991.3,10.36,13.8,"EM","OCC-HOW-005",5,0,"MSL",0.137517578,0.00102212,"2017","OCC-HOW-005_057_2017","OCC-HOW-005_067_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00743264981004828
"068",2017-04-11,"MOSP","058",11523.2,2957.2,23.89,24,"EM","OCC-HOW-005",20,0,"MSL",0.24008612,0.00236752,"2017","OCC-HOW-005_058_2017","OCC-HOW-005_068_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00986112816517673
"069",2017-04-11,"MOSP","058",11566.8,3040.2,9.56,13.4,"EM","OCC-HOW-005",20,0,"MSL",0.133860722,0.00094232,"2017","OCC-HOW-005_058_2017","OCC-HOW-005_069_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00703955563604386
"070",2017-04-11,"MOSP","058",11557.5,3006.8,11.11,15.6,"EM","OCC-HOW-005",20,0,"MSL",0.155659708,0.00109572,"2017","OCC-HOW-005_058_2017","OCC-HOW-005_070_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00703920117850921
"071",2017-04-11,"MOSP","058",11654.6,3012,194.82,97.3,"EM","OCC-HOW-005",20,0,"MSL",0.972608644,0.01942318,"2017","OCC-HOW-005_058_2017","OCC-HOW-005_071_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0199701906001156
"072",2017-04-11,"MOSP","059",11777.6,3566.5,38.11,48.5,"EM","OCC-HOW-005",20,0,"MSL",0.485566357,0.00376812,"2017","OCC-HOW-005_059_2017","OCC-HOW-005_072_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00776025757484677
"073",2017-04-11,"POSP","060",9767.6,5019.6,219.39,115,"EM","OCC-HOW-005",19,0,"MSL",1.149948171,0.02183912,"2017","OCC-HOW-005_060_2017","OCC-HOW-005_073_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0189913950478382
"074",2017-04-11,"MOSP","061",9253.8,5325.8,94.79,72.6,"EM","OCC-HOW-005",19,0,"MSL",0.726301414,0.00941552,"2017","OCC-HOW-005_061_2017","OCC-HOW-005_074_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0129636536822163
"077",2017-04-11,"POSP","063",8097.3,5851.4,89.18,59,"MD","OCC-HOW-005",23,0,"MSL",0.589892252,0.00886522,"2017","OCC-HOW-005_063_2017","OCC-HOW-005_077_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0150285411783981
"078",2017-04-11,"MOSP","064",8646.7,6233.7,46.01,31.8,"EM","OCC-HOW-005",23,0,"MSL",0.318331616,0.0045803,"2017","OCC-HOW-005_064_2017","OCC-HOW-005_078_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0143884545856733
"079",2017-04-11,"POSP","065",8721.3,6150.6,39.09,34.1,"MD","OCC-HOW-005",23,0,"MSL",0.341382579,0.00387842,"2017","OCC-HOW-005_065_2017","OCC-HOW-005_079_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0113609195037454
"085",2017-04-11,"POSP","068",3089.2,5834.9,39.74,30.8,"EM","OCC-HOW-005",22,0,"MSL",0.308370391,0.00395732,"2017","OCC-HOW-005_068_2017","OCC-HOW-005_085_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.012833008990153
"080",2017-04-11,"MOSP","066",3289.1,5999.2,330.3,127.6,"EM","OCC-HOW-005",22,0,"MSL",1.276172137,0.03293238,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_080_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0258055939674539
"081",2017-04-11,"MOSP","066",3355.3,6082,105.15,58.1,"EM","OCC-HOW-005",22,0,"MSL",0.580924543,0.0104731,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_081_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0180283310908419
"082",2017-04-11,"POSP","067",3355.7,6160.7,25.79,35,"EM","OCC-HOW-005",22,0,"MSL",0.350088977,0.0025586,"2017","OCC-HOW-005_067_2017","OCC-HOW-005_082_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0073084277657791
"083",2017-04-11,"MOSP","066",3330.1,6267.2,178.75,133.8,"EM","OCC-HOW-005",22,0,"MSL",1.337709809,0.01782284,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_083_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0133233978551173
"084",2017-04-11,"MOSP","066",3448.7,6274.9,104.08,83.4,"FO","OCC-HOW-005",22,0,"MSL",0.833615114,0.01038012,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_084_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0124519335430379
"086",2017-04-11,"MOSP","069",3413.3,7409.9,60.46,36.8,"EM","OCC-HOW-005",2,0,"MSL",0.368353146,0.00601322,"2017","OCC-HOW-005_069_2017","OCC-HOW-005_086_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0163246060615972
"087",2017-04-11,"MOSP","069",3477.4,7465.8,9.34,14.6,"EM","OCC-HOW-005",2,0,"MSL",0.146144993,0.00091992,"2017","OCC-HOW-005_069_2017","OCC-HOW-005_087_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00629457076233874
"089",2017-04-11,"MOSP","070",3137.3,7386.9,7.95,11.8,"EM","OCC-HOW-005",2,0,"MSL",0.11786072,0.00078292,"2017","OCC-HOW-005_070_2017","OCC-HOW-005_089_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00664275595804947
"090",2017-04-11,"MOSP","071",1880.9,8759.7,76.12,55.8,"EM","OCC-HOW-005",21,0,"MSL",0.558377532,0.00756262,"2017","OCC-HOW-005_071_2017","OCC-HOW-005_090_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0135439188838995
"091",2017-04-11,"POSP","072",1205.6,6065.8,35.28,23.2,"EM","OCC-HOW-005",24,0,"MSL",0.232228255,0.00350672,"2017","OCC-HOW-005_072_2017","OCC-HOW-005_091_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0151003158508856
"092",2017-04-11,"POSP","072",1250.8,6097,22.71,20,"EM","OCC-HOW-005",24,0,"MSL",0.200086118,0.00225252,"2017","OCC-HOW-005_072_2017","OCC-HOW-005_092_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0112577525243405
"093",2017-04-11,"ACSP","073",1237.5,2875.3,8.52,13.3,"CB","OCC-HOW-005",17,0,"MSL",0.133073926,0.00083902,"2017","OCC-HOW-005_073_2017","OCC-HOW-005_093_2017","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.00630491656194167
"094",2017-04-11,"MOSP","074",1481.6,3010.7,10.86,21.4,"EM","OCC-HOW-005",17,0,"MSL",0.214287129,0.00106552,"2017","OCC-HOW-005_074_2017","OCC-HOW-005_094_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00497239383892254
"095",2017-04-11,"ACSP","075",1555.8,3295.8,8.76,12.3,"CB","OCC-HOW-005",17,0,"MSL",0.122931789,0.00086362,"2017","OCC-HOW-005_075_2017","OCC-HOW-005_095_2017","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.00702519671295111
"096",2017-04-11,"MOSP","076",9110.4,2249.5,8,12.4,"EM","OCC-HOW-005",14,0,"MSL",0.12390235,0.00078802,"2017","OCC-HOW-005_076_2017","OCC-HOW-005_096_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00636000850669903
"097",2017-04-11,"MOSP","077",11020.6,3264.5,3.63,7.9,"EM","OCC-HOW-005",20,0,"MSL",0.0791328,0.00035442,"2017","OCC-HOW-005_077_2017","OCC-HOW-005_097_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00447880019410409
"075",2017-04-11,"PMEA","062",7865.6,7688,9.92,12.9,"BR","OCC-HOW-005",3,0,"MSL",0.128831285,0.00097932,"2017","OCC-HOW-005_062_2017","OCC-HOW-005_075_2017","POCS","PRIA","HOW",0.7988,-176.62025,12,0.00760156975846356
"076",2017-04-11,"PLOB","047",5303.6,3458,173.5,107.7,"MD","OCC-HOW-005",0,0,"MSL",1.076956068,0.0172886,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_076_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0160532082168462
"088",2017-04-11,"PLOB","047",5211.2,3609.2,310.5,95.6,"MD","OCC-HOW-005",0,0,"MSL",0.956305702,0.03099034,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_088_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0324063110103677
"098",2017-04-11,"PLOB","047",5110.8,3646.2,9.21,14.8,"MD","OCC-HOW-005",0,0,"MSL",0.147659714,0.00090652,"2017","OCC-HOW-005_047_2017","OCC-HOW-005_098_2017","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00613925068282335
"099",2017-04-11,"MOSP","066",3552.6,6119.4,446.64,131.6,"FO","OCC-HOW-005",22,0,"MSL",1.316436309,0.044582,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_099_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0338656718104848
"100",2017-04-11,"MOSP","066",3625.2,6281.8,300.27,103.1,"FO","OCC-HOW-005",22,0,"MSL",1.030914441,0.0299423,"2017","OCC-HOW-005_066_2017","OCC-HOW-005_100_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0290444083516335
"101",2017-04-11,"MOSP","030",993.4,4605.8,422.99,140.3,"FO","OCC-HOW-005",16,0,"MSL",1.402803838,0.042184,"2017","OCC-HOW-005_030_2017","OCC-HOW-005_101_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0300712037259197
"102",2017-04-11,"MOSP","057",10745.4,3243.8,258.56,70.5,"FO","OCC-HOW-005",5,0,"MSL",0.704686189,0.02579622,"2017","OCC-HOW-005_057_2017","OCC-HOW-005_102_2017","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0366066774156688
